"Id","Prediction"
38168,3885022.97674922
38169,4355782.83506131
38170,4385846.20132723
38171,4325719.46879539
38172,4385846.20132723
38173,4916732.79217116
38174,3885022.97674922
38175,3885022.97674922
38176,3885022.97674922
38177,5207112.45288773
38178,5888315.87506126
38179,4385846.20132723
38180,5387492.65048325
38181,5888315.87506126
38182,3854959.6104833
38183,5357429.28421733
38184,4886669.42590524
38185,3885022.97674922
38186,4856606.05963932
38187,2262299.83795151
38188,5978505.97385903
38189,3885022.97674922
38190,6329012.36710743
38191,4916732.79217116
38192,5447619.38301509
38193,3854959.6104833
38194,2763123.06252952
38195,3854959.6104833
38196,3263946.28710753
38197,4205466.00373171
38198,4886669.42590524
38199,5417556.01674917
38200,4886669.42590524
38201,4385846.20132723
38202,4886669.42590524
38203,4385846.20132723
38204,5387492.65048325
38205,4916732.79217116
38206,3854959.6104833
38207,4856606.05963932
38208,4355782.83506131
38209,4916732.79217116
38210,3885022.97674922
38211,4916732.79217116
38212,3854959.6104833
38213,3885022.97674922
38214,5888315.87506126
38215,2262299.83795151
38216,5387492.65048325
38217,4385846.20132723
38218,3854959.6104833
38219,4385846.20132723
38220,3354136.38590529
38221,4355782.83506131
38222,4856606.05963932
38223,4886669.42590524
38224,4886669.42590524
38225,3854959.6104833
38226,1200526.65626364
38227,5387492.65048325
38228,4355782.83506131
38229,1200526.65626364
38230,4886669.42590524
38231,4886669.42590524
38232,3854959.6104833
38233,3854959.6104833
38234,5357429.28421733
38235,3854959.6104833
38236,6389139.09963927
38237,3854959.6104833
38238,2202173.10541966
38239,3885022.97674922
38240,4886669.42590524
38241,6419202.46590519
38242,6419202.46590519
38243,3854959.6104833
38244,4886669.42590524
38245,4385846.20132723
38246,1701349.88084165
38247,4385846.20132723
38248,2202173.10541966
38249,5357429.28421733
38250,4385846.20132723
38251,3854959.6104833
38252,4355782.83506131
38253,5357429.28421733
38254,4916732.79217116
38255,4355782.83506131
38256,5417556.01674917
38257,4385846.20132723
38258,5387492.65048325
38259,3885022.97674922
38260,5888315.87506126
38261,5888315.87506126
38262,4355782.83506131
38263,3854959.6104833
38264,3854959.6104833
38265,4355782.83506131
38266,4355782.83506131
38267,3854959.6104833
38268,4385846.20132723
38269,3354136.38590529
38270,6268885.63457559
38271,4385846.20132723
38272,4355782.83506131
38273,5357429.28421733
38274,3263946.28710753
38275,4265592.73626355
38276,4385846.20132723
38277,3854959.6104833
38278,4325719.46879539
38279,4886669.42590524
38280,4856606.05963932
38281,4856606.05963932
38282,4916732.79217116
38283,4265592.73626355
38284,4385846.20132723
38285,3354136.38590529
38286,5387492.65048325
38287,3354136.38590529
38288,3854959.6104833
38289,5357429.28421733
38290,5447619.38301509
38291,4355782.83506131
38292,4355782.83506131
38293,4385846.20132723
38294,5357429.28421733
38295,4415909.56759315
38296,3854959.6104833
38297,4886669.42590524
38298,3854959.6104833
38299,3854959.6104833
38300,4355782.83506131
38301,3263946.28710753
38302,4385846.20132723
38303,4385846.20132723
38304,3854959.6104833
38305,3354136.38590529
38306,4856606.05963932
38307,3854959.6104833
38308,3354136.38590529
38309,4916732.79217116
38310,4385846.20132723
38311,3854959.6104833
38312,4385846.20132723
38313,2202173.10541966
38314,4385846.20132723
38315,4856606.05963932
38316,4355782.83506131
38317,4385846.20132723
38318,4385846.20132723
38319,3885022.97674922
38320,4916732.79217116
38321,4355782.83506131
38322,4385846.20132723
38323,4886669.42590524
38324,5387492.65048325
38325,3203819.55457568
38326,3854959.6104833
38327,4355782.83506131
38328,5357429.28421733
38329,3854959.6104833
38330,5357429.28421733
38331,3854959.6104833
38332,4355782.83506131
38333,4355782.83506131
38334,4385846.20132723
38335,5888315.87506126
38336,3854959.6104833
38337,3324073.01963937
38338,4916732.79217116
38339,4355782.83506131
38340,4325719.46879539
38341,1200526.65626364
38342,4886669.42590524
38343,4916732.79217116
38344,3885022.97674922
38345,5387492.65048325
38346,5357429.28421733
38347,4886669.42590524
38348,2702996.32999767
38349,4355782.83506131
38350,4886669.42590524
38351,3854959.6104833
38352,4385846.20132723
38353,3854959.6104833
38354,3854959.6104833
38355,4355782.83506131
38356,3354136.38590529
38357,3854959.6104833
38358,3854959.6104833
38359,3203819.55457568
38360,4385846.20132723
38361,5888315.87506126
38362,4355782.83506131
38363,1200526.65626364
38364,4385846.20132723
38365,4385846.20132723
38366,4385846.20132723
38367,3263946.28710753
38368,5357429.28421733
38369,4385846.20132723
38370,4856606.05963932
38371,4385846.20132723
38372,4385846.20132723
38373,5357429.28421733
38374,3854959.6104833
38375,4355782.83506131
38376,5387492.65048325
38377,4856606.05963932
38378,3885022.97674922
38379,3854959.6104833
38380,3263946.28710753
38381,5387492.65048325
38382,3854959.6104833
38383,5858252.50879534
38384,4916732.79217116
38385,3203819.55457568
38386,3854959.6104833
38387,3854959.6104833
38388,3854959.6104833
38389,5357429.28421733
38390,4385846.20132723
38391,5357429.28421733
38392,3885022.97674922
38393,3854959.6104833
38394,1200526.65626364
38395,3354136.38590529
38396,4385846.20132723
38397,4385846.20132723
38398,5357429.28421733
38399,3354136.38590529
38400,4355782.83506131
38401,5357429.28421733
38402,3854959.6104833
38403,4886669.42590524
38404,2702996.32999767
38405,4355782.83506131
38406,3354136.38590529
38407,5357429.28421733
38408,2763123.06252952
38409,4385846.20132723
38410,3885022.97674922
38411,4385846.20132723
38412,3263946.28710753
38413,5387492.65048325
38414,3854959.6104833
38415,3854959.6104833
38416,3885022.97674922
38417,3854959.6104833
38418,2262299.83795151
38419,4355782.83506131
38420,3203819.55457568
38421,4916732.79217116
38422,4355782.83506131
38423,3354136.38590529
38424,3354136.38590529
38425,3854959.6104833
38426,3263946.28710753
38427,3354136.38590529
38428,4886669.42590524
38429,3354136.38590529
38430,3263946.28710753
38431,4265592.73626355
38432,3854959.6104833
38433,4385846.20132723
38434,3854959.6104833
38435,4385846.20132723
38436,5387492.65048325
38437,5357429.28421733
38438,5447619.38301509
38439,5387492.65048325
38440,4385846.20132723
38441,5357429.28421733
38442,3854959.6104833
38443,3854959.6104833
38444,3354136.38590529
38445,4385846.20132723
38446,4385846.20132723
38447,4886669.42590524
38448,3354136.38590529
38449,5357429.28421733
38450,4385846.20132723
38451,6950089.05674913
38452,4385846.20132723
38453,4355782.83506131
38454,4355782.83506131
38455,4886669.42590524
38456,4886669.42590524
38457,4856606.05963932
38458,5357429.28421733
38459,3854959.6104833
38460,4916732.79217116
38461,1200526.65626364
38462,5387492.65048325
38463,5387492.65048325
38464,1761476.6133735
38465,4355782.83506131
38466,4916732.79217116
38467,3354136.38590529
38468,4385846.20132723
38469,3354136.38590529
38470,4856606.05963932
38471,4916732.79217116
38472,3854959.6104833
38473,3854959.6104833
38474,3854959.6104833
38475,5387492.65048325
38476,5888315.87506126
38477,3854959.6104833
38478,4856606.05963932
38479,4886669.42590524
38480,4856606.05963932
38481,3854959.6104833
38482,2262299.83795151
38483,5357429.28421733
38484,4385846.20132723
38485,3854959.6104833
38486,3354136.38590529
38487,3354136.38590529
38488,4415909.56759315
38489,4886669.42590524
38490,1200526.65626364
38491,5357429.28421733
38492,4886669.42590524
38493,4385846.20132723
38494,4886669.42590524
38495,4856606.05963932
38496,3263946.28710753
38497,4385846.20132723
38498,3885022.97674922
38499,4385846.20132723
38500,4385846.20132723
38501,4355782.83506131
38502,3854959.6104833
38503,4856606.05963932
38504,3854959.6104833
38505,3854959.6104833
38506,3885022.97674922
38507,4886669.42590524
38508,4355782.83506131
38509,2202173.10541966
38510,4385846.20132723
38511,3854959.6104833
38512,3203819.55457568
38513,5207112.45288773
38514,4856606.05963932
38515,4916732.79217116
38516,4205466.00373171
38517,3885022.97674922
38518,5888315.87506126
38519,4856606.05963932
38520,4385846.20132723
38521,3854959.6104833
38522,3854959.6104833
38523,3854959.6104833
38524,3263946.28710753
38525,4385846.20132723
38526,3854959.6104833
38527,4385846.20132723
38528,3354136.38590529
38529,4385846.20132723
38530,3885022.97674922
38531,4355782.83506131
38532,4886669.42590524
38533,5447619.38301509
38534,4385846.20132723
38535,4916732.79217116
38536,3854959.6104833
38537,4886669.42590524
38538,4886669.42590524
38539,3263946.28710753
38540,4385846.20132723
38541,4355782.83506131
38542,3885022.97674922
38543,4385846.20132723
38544,5357429.28421733
38545,4355782.83506131
38546,6389139.09963927
38547,4385846.20132723
38548,3354136.38590529
38549,3854959.6104833
38550,5387492.65048325
38551,4325719.46879539
38552,3854959.6104833
38553,4886669.42590524
38554,4385846.20132723
38555,5387492.65048325
38556,4385846.20132723
38557,3854959.6104833
38558,4385846.20132723
38559,4355782.83506131
38560,4886669.42590524
38561,3854959.6104833
38562,5888315.87506126
38563,4385846.20132723
38564,3354136.38590529
38565,3854959.6104833
38566,4325719.46879539
38567,3854959.6104833
38568,4385846.20132723
38569,4355782.83506131
38570,3263946.28710753
38571,4385846.20132723
38572,4385846.20132723
38573,3854959.6104833
38574,3354136.38590529
38575,3854959.6104833
38576,4355782.83506131
38577,4886669.42590524
38578,3854959.6104833
38579,4355782.83506131
38580,3854959.6104833
38581,4355782.83506131
38582,2262299.83795151
38583,3263946.28710753
38584,4385846.20132723
38585,4355782.83506131
38586,3854959.6104833
38587,5417556.01674917
38588,5357429.28421733
38589,4385846.20132723
38590,5387492.65048325
38591,4355782.83506131
38592,4886669.42590524
38593,4355782.83506131
38594,4385846.20132723
38595,4415909.56759315
38596,4355782.83506131
38597,4385846.20132723
38598,5888315.87506126
38599,4916732.79217116
38600,4385846.20132723
38601,4385846.20132723
38602,5888315.87506126
38603,4886669.42590524
38604,4886669.42590524
38605,4916732.79217116
38606,3854959.6104833
38607,4886669.42590524
38608,5978505.97385903
38609,3324073.01963937
38610,4385846.20132723
38611,3854959.6104833
38612,4385846.20132723
38613,3854959.6104833
38614,5417556.01674917
38615,3854959.6104833
38616,3263946.28710753
38617,5207112.45288773
38618,3854959.6104833
38619,4385846.20132723
38620,5357429.28421733
38621,4355782.83506131
38622,3854959.6104833
38623,4355782.83506131
38624,3854959.6104833
38625,4385846.20132723
38626,4886669.42590524
38627,3854959.6104833
38628,4385846.20132723
38629,4385846.20132723
38630,2763123.06252952
38631,4856606.05963932
38632,3854959.6104833
38633,3263946.28710753
38634,5357429.28421733
38635,3354136.38590529
38636,4385846.20132723
38637,4856606.05963932
38638,5888315.87506126
38639,3324073.01963937
38640,2202173.10541966
38641,5387492.65048325
38642,6419202.46590519
38643,4856606.05963932
38644,4355782.83506131
38645,3885022.97674922
38646,5357429.28421733
38647,4355782.83506131
38648,4355782.83506131
38649,4886669.42590524
38650,1200526.65626364
38651,3854959.6104833
38652,5207112.45288773
38653,4886669.42590524
38654,3885022.97674922
38655,4385846.20132723
38656,4385846.20132723
38657,3854959.6104833
38658,4355782.83506131
38659,3854959.6104833
38660,4385846.20132723
38661,4856606.05963932
38662,3854959.6104833
38663,2763123.06252952
38664,7390785.54879529
38665,5387492.65048325
38666,5888315.87506126
38667,5888315.87506126
38668,5387492.65048325
38669,5447619.38301509
38670,3354136.38590529
38671,4385846.20132723
38672,3854959.6104833
38673,4355782.83506131
38674,3203819.55457568
38675,5387492.65048325
38676,4355782.83506131
38677,3854959.6104833
38678,4886669.42590524
38679,3854959.6104833
38680,3354136.38590529
38681,4385846.20132723
38682,4355782.83506131
38683,3354136.38590529
38684,4856606.05963932
38685,4355782.83506131
38686,4916732.79217116
38687,5387492.65048325
38688,4355782.83506131
38689,5387492.65048325
38690,2763123.06252952
38691,3203819.55457568
38692,4385846.20132723
38693,4355782.83506131
38694,4385846.20132723
38695,5888315.87506126
38696,3854959.6104833
38697,4385846.20132723
38698,4385846.20132723
38699,3263946.28710753
38700,6389139.09963927
38701,4886669.42590524
38702,4916732.79217116
38703,3854959.6104833
38704,2763123.06252952
38705,4385846.20132723
38706,4205466.00373171
38707,4385846.20132723
38708,4385846.20132723
38709,4265592.73626355
38710,3854959.6104833
38711,3854959.6104833
38712,4886669.42590524
38713,3854959.6104833
38714,5387492.65048325
38715,5417556.01674917
38716,3885022.97674922
38717,5387492.65048325
38718,3354136.38590529
38719,4355782.83506131
38720,4886669.42590524
38721,4385846.20132723
38722,4385846.20132723
38723,7981798.87217107
38724,3354136.38590529
38725,3324073.01963937
38726,2202173.10541966
38727,5888315.87506126
38728,1200526.65626364
38729,2763123.06252952
38730,3854959.6104833
38731,4886669.42590524
38732,5918379.24132718
38733,3854959.6104833
38734,4355782.83506131
38735,4886669.42590524
38736,5978505.97385903
38737,4886669.42590524
38738,699703.431685633
38739,2702996.32999767
38740,4415909.56759315
38741,3854959.6104833
38742,3203819.55457568
38743,4355782.83506131
38744,4385846.20132723
38745,3203819.55457568
38746,3354136.38590529
38747,699703.431685633
38748,4385846.20132723
38749,4886669.42590524
38750,3203819.55457568
38751,4886669.42590524
38752,5888315.87506126
38753,5417556.01674917
38754,3854959.6104833
38755,4385846.20132723
38756,4856606.05963932
38757,3854959.6104833
38758,699703.431685633
38759,4886669.42590524
38760,3854959.6104833
38761,4385846.20132723
38762,4385846.20132723
38763,4916732.79217116
38764,4355782.83506131
38765,4916732.79217116
38766,4385846.20132723
38767,4355782.83506131
38768,5918379.24132718
38769,3354136.38590529
38770,4385846.20132723
38771,5387492.65048325
38772,4385846.20132723
38773,3885022.97674922
38774,3354136.38590529
38775,5858252.50879534
38776,5357429.28421733
38777,4355782.83506131
38778,3854959.6104833
38779,4385846.20132723
38780,3854959.6104833
38781,5888315.87506126
38782,3263946.28710753
38783,4856606.05963932
38784,3854959.6104833
38785,6920025.6904832
38786,2202173.10541966
38787,4355782.83506131
38788,1200526.65626364
38789,4886669.42590524
38790,5387492.65048325
38791,3203819.55457568
38792,4385846.20132723
38793,4355782.83506131
38794,3854959.6104833
38795,3263946.28710753
38796,5357429.28421733
38797,1701349.88084165
38798,4886669.42590524
38799,3854959.6104833
38800,3854959.6104833
38801,6920025.6904832
38802,1200526.65626364
38803,3354136.38590529
38804,3854959.6104833
38805,3854959.6104833
38806,3203819.55457568
38807,3354136.38590529
38808,3854959.6104833
38809,4916732.79217116
38810,3854959.6104833
38811,3854959.6104833
38812,3854959.6104833
38813,3854959.6104833
38814,4355782.83506131
38815,4385846.20132723
38816,2763123.06252952
38817,2262299.83795151
38818,2262299.83795151
38819,4856606.05963932
38820,4355782.83506131
38821,4385846.20132723
38822,5387492.65048325
38823,3263946.28710753
38824,4385846.20132723
38825,4385846.20132723
38826,3885022.97674922
38827,4385846.20132723
38828,5417556.01674917
38829,4385846.20132723
38830,4355782.83506131
38831,4916732.79217116
38832,4355782.83506131
38833,4385846.20132723
38834,4886669.42590524
38835,4886669.42590524
38836,2823249.79506136
38837,3263946.28710753
38838,5387492.65048325
38839,4385846.20132723
38840,4856606.05963932
38841,5357429.28421733
38842,4355782.83506131
38843,4355782.83506131
38844,4355782.83506131
38845,4886669.42590524
38846,3854959.6104833
38847,4265592.73626355
38848,4355782.83506131
38849,1200526.65626364
38850,4355782.83506131
38851,5447619.38301509
38852,4355782.83506131
38853,4355782.83506131
38854,4385846.20132723
38855,4355782.83506131
38856,6419202.46590519
38857,4916732.79217116
38858,3854959.6104833
38859,4886669.42590524
38860,4355782.83506131
38861,4856606.05963932
38862,4856606.05963932
38863,4385846.20132723
38864,4385846.20132723
38865,4856606.05963932
38866,4385846.20132723
38867,3854959.6104833
38868,4385846.20132723
38869,6268885.63457559
38870,3354136.38590529
38871,4355782.83506131
38872,4385846.20132723
38873,5858252.50879534
38874,5447619.38301509
38875,4355782.83506131
38876,5357429.28421733
38877,3854959.6104833
38878,4886669.42590524
38879,3854959.6104833
38880,4385846.20132723
38881,4856606.05963932
38882,4415909.56759315
38883,6419202.46590519
38884,4385846.20132723
38885,3854959.6104833
38886,3854959.6104833
38887,4355782.83506131
38888,4385846.20132723
38889,3854959.6104833
38890,3354136.38590529
38891,4385846.20132723
38892,3885022.97674922
38893,5357429.28421733
38894,3885022.97674922
38895,4886669.42590524
38896,8392431.99795132
38897,1701349.88084165
38898,3854959.6104833
38899,3854959.6104833
38900,1200526.65626364
38901,3854959.6104833
38902,7861545.40710738
38903,4385846.20132723
38904,6268885.63457559
38905,4385846.20132723
38906,4205466.00373171
38907,2262299.83795151
38908,3854959.6104833
38909,4856606.05963932
38910,4916732.79217116
38911,6268885.63457559
38912,5357429.28421733
38913,4385846.20132723
38914,5387492.65048325
38915,3354136.38590529
38916,5888315.87506126
38917,4385846.20132723
38918,3263946.28710753
38919,3885022.97674922
38920,4385846.20132723
38921,4886669.42590524
38922,4355782.83506131
38923,5888315.87506126
38924,4355782.83506131
38925,3885022.97674922
38926,3854959.6104833
38927,3854959.6104833
38928,4886669.42590524
38929,699703.431685633
38930,3354136.38590529
38931,3854959.6104833
38932,4385846.20132723
38933,5918379.24132718
38934,1200526.65626364
38935,5387492.65048325
38936,3854959.6104833
38937,5357429.28421733
38938,3854959.6104833
38939,4355782.83506131
38940,4385846.20132723
38941,3854959.6104833
38942,5357429.28421733
38943,3885022.97674922
38944,4385846.20132723
38945,4385846.20132723
38946,4886669.42590524
38947,4856606.05963932
38948,4355782.83506131
38949,4355782.83506131
38950,3854959.6104833
38951,3885022.97674922
38952,4385846.20132723
38953,3885022.97674922
38954,4856606.05963932
38955,4385846.20132723
38956,4886669.42590524
38957,3854959.6104833
38958,4916732.79217116
38959,3854959.6104833
38960,3854959.6104833
38961,4355782.83506131
38962,3885022.97674922
38963,4886669.42590524
38964,3263946.28710753
38965,3854959.6104833
38966,4265592.73626355
38967,4886669.42590524
38968,3354136.38590529
38969,5387492.65048325
38970,4385846.20132723
38971,5357429.28421733
38972,3854959.6104833
38973,4385846.20132723
38974,5357429.28421733
38975,3354136.38590529
38976,3854959.6104833
38977,3854959.6104833
38978,4355782.83506131
38979,2262299.83795151
38980,2202173.10541966
38981,4415909.56759315
38982,5978505.97385903
38983,4385846.20132723
38984,4385846.20132723
38985,3854959.6104833
38986,3854959.6104833
38987,5357429.28421733
38988,8392431.99795132
38989,4886669.42590524
38990,6449265.83217112
38991,3854959.6104833
38992,4355782.83506131
38993,3854959.6104833
38994,3854959.6104833
38995,3854959.6104833
38996,3854959.6104833
38997,2202173.10541966
38998,5387492.65048325
38999,5387492.65048325
39000,3354136.38590529
39001,5207112.45288773
39002,3354136.38590529
39003,3854959.6104833
39004,3854959.6104833
39005,4205466.00373171
39006,4385846.20132723
39007,5888315.87506126
39008,3263946.28710753
39009,3854959.6104833
39010,5387492.65048325
39011,3354136.38590529
39012,3854959.6104833
39013,4355782.83506131
39014,3854959.6104833
39015,4355782.83506131
39016,1200526.65626364
39017,5357429.28421733
39018,4886669.42590524
39019,3885022.97674922
39020,5387492.65048325
39021,5357429.28421733
39022,4385846.20132723
39023,4385846.20132723
39024,5888315.87506126
39025,3263946.28710753
39026,5357429.28421733
39027,1200526.65626364
39028,2702996.32999767
39029,3854959.6104833
39030,3354136.38590529
39031,1200526.65626364
39032,4916732.79217116
39033,3854959.6104833
39034,4355782.83506131
39035,2262299.83795151
39036,4916732.79217116
39037,2763123.06252952
39038,3854959.6104833
39039,1761476.6133735
39040,4355782.83506131
39041,4355782.83506131
39042,3854959.6104833
39043,7450912.28132713
39044,3854959.6104833
39045,4385846.20132723
39046,4385846.20132723
39047,4886669.42590524
39048,3885022.97674922
39049,3854959.6104833
39050,4355782.83506131
39051,4385846.20132723
39052,4385846.20132723
39053,4355782.83506131
39054,4355782.83506131
39055,4355782.83506131
39056,4385846.20132723
39057,6859898.95795136
39058,6449265.83217112
39059,3854959.6104833
39060,4385846.20132723
39061,2262299.83795151
39062,4325719.46879539
39063,4385846.20132723
39064,4886669.42590524
39065,4856606.05963932
39066,4385846.20132723
39067,3854959.6104833
39068,4385846.20132723
39069,6389139.09963927
39070,3885022.97674922
39071,4385846.20132723
39072,5387492.65048325
39073,4886669.42590524
39074,4205466.00373171
39075,7390785.54879529
39076,4886669.42590524
39077,4385846.20132723
39078,3885022.97674922
39079,3324073.01963937
39080,4385846.20132723
39081,3854959.6104833
39082,3854959.6104833
39083,4355782.83506131
39084,4385846.20132723
39085,6419202.46590519
39086,3854959.6104833
39087,3354136.38590529
39088,4355782.83506131
39089,5447619.38301509
39090,4886669.42590524
39091,3854959.6104833
39092,4355782.83506131
39093,3854959.6104833
39094,4385846.20132723
39095,4355782.83506131
39096,3885022.97674922
39097,5417556.01674917
39098,4355782.83506131
39099,4355782.83506131
39100,4916732.79217116
39101,3854959.6104833
39102,3885022.97674922
39103,3885022.97674922
39104,3854959.6104833
39105,4265592.73626355
39106,3854959.6104833
39107,4916732.79217116
39108,3263946.28710753
39109,4856606.05963932
39110,5387492.65048325
39111,4355782.83506131
39112,5447619.38301509
39113,4355782.83506131
39114,3854959.6104833
39115,1701349.88084165
39116,4886669.42590524
39117,3854959.6104833
39118,3885022.97674922
39119,3854959.6104833
39120,4385846.20132723
39121,3854959.6104833
39122,3854959.6104833
39123,2202173.10541966
39124,4886669.42590524
39125,3854959.6104833
39126,3885022.97674922
39127,3354136.38590529
39128,3354136.38590529
39129,3854959.6104833
39130,4856606.05963932
39131,4355782.83506131
39132,5888315.87506126
39133,5357429.28421733
39134,4886669.42590524
39135,3854959.6104833
39136,3854959.6104833
39137,5858252.50879534
39138,2823249.79506136
39139,3885022.97674922
39140,4415909.56759315
39141,3854959.6104833
39142,4385846.20132723
39143,3263946.28710753
39144,2262299.83795151
39145,4385846.20132723
39146,5387492.65048325
39147,4916732.79217116
39148,3854959.6104833
39149,3885022.97674922
39150,3854959.6104833
39151,3854959.6104833
39152,4385846.20132723
39153,3885022.97674922
39154,5858252.50879534
39155,3885022.97674922
39156,4385846.20132723
39157,4385846.20132723
39158,3324073.01963937
39159,4385846.20132723
39160,4886669.42590524
39161,5888315.87506126
39162,4385846.20132723
39163,4385846.20132723
39164,4886669.42590524
39165,3854959.6104833
39166,2202173.10541966
39167,4916732.79217116
39168,5888315.87506126
39169,3324073.01963937
39170,3263946.28710753
39171,4856606.05963932
39172,4355782.83506131
39173,4355782.83506131
39174,4325719.46879539
39175,3263946.28710753
39176,3885022.97674922
39177,2262299.83795151
39178,3854959.6104833
39179,5387492.65048325
39180,3263946.28710753
39181,3854959.6104833
39182,3354136.38590529
39183,4916732.79217116
39184,3854959.6104833
39185,2262299.83795151
39186,3854959.6104833
39187,4385846.20132723
39188,4385846.20132723
39189,4385846.20132723
39190,3354136.38590529
39191,5387492.65048325
39192,4385846.20132723
39193,2702996.32999767
39194,4265592.73626355
39195,3854959.6104833
39196,5387492.65048325
39197,5357429.28421733
39198,3854959.6104833
39199,4385846.20132723
39200,4385846.20132723
39201,4385846.20132723
39202,4355782.83506131
39203,4355782.83506131
39204,4856606.05963932
39205,4886669.42590524
39206,3354136.38590529
39207,4385846.20132723
39208,3354136.38590529
39209,6950089.05674913
39210,4355782.83506131
39211,4355782.83506131
39212,4385846.20132723
39213,5357429.28421733
39214,3263946.28710753
39215,3854959.6104833
39216,3354136.38590529
39217,4355782.83506131
39218,3854959.6104833
39219,4886669.42590524
39220,4385846.20132723
39221,6449265.83217112
39222,3263946.28710753
39223,3854959.6104833
39224,3854959.6104833
39225,4385846.20132723
39226,4385846.20132723
39227,4355782.83506131
39228,4355782.83506131
39229,3854959.6104833
39230,3263946.28710753
39231,3764769.51168554
39232,4385846.20132723
39233,4886669.42590524
39234,5387492.65048325
39235,3854959.6104833
39236,4385846.20132723
39237,4385846.20132723
39238,4385846.20132723
39239,4886669.42590524
39240,4355782.83506131
39241,4385846.20132723
39242,3854959.6104833
39243,4856606.05963932
39244,4856606.05963932
39245,5357429.28421733
39246,3263946.28710753
39247,2763123.06252952
39248,3354136.38590529
39249,1200526.65626364
39250,3854959.6104833
39251,5357429.28421733
39252,4916732.79217116
39253,3885022.97674922
39254,3854959.6104833
39255,4385846.20132723
39256,4916732.79217116
39257,3885022.97674922
39258,4385846.20132723
39259,5387492.65048325
39260,5447619.38301509
39261,3854959.6104833
39262,3354136.38590529
39263,3354136.38590529
39264,2202173.10541966
39265,5387492.65048325
39266,3354136.38590529
39267,4886669.42590524
39268,3854959.6104833
39269,3885022.97674922
39270,6419202.46590519
39271,4856606.05963932
39272,3885022.97674922
39273,4265592.73626355
39274,4385846.20132723
39275,3263946.28710753
39276,4856606.05963932
39277,3854959.6104833
39278,4385846.20132723
39279,4355782.83506131
39280,4886669.42590524
39281,3854959.6104833
39282,5888315.87506126
39283,4856606.05963932
39284,5387492.65048325
39285,4385846.20132723
39286,2262299.83795151
39287,4385846.20132723
39288,4856606.05963932
39289,4916732.79217116
39290,5207112.45288773
39291,3854959.6104833
39292,3854959.6104833
39293,3854959.6104833
39294,4355782.83506131
39295,4385846.20132723
39296,3854959.6104833
39297,3854959.6104833
39298,4886669.42590524
39299,3854959.6104833
39300,4385846.20132723
39301,3854959.6104833
39302,2262299.83795151
39303,3854959.6104833
39304,4886669.42590524
39305,1761476.6133735
39306,4385846.20132723
39307,4385846.20132723
39308,5387492.65048325
39309,4385846.20132723
39310,4385846.20132723
39311,4385846.20132723
39312,4916732.79217116
39313,3854959.6104833
39314,3854959.6104833
39315,5417556.01674917
39316,5387492.65048325
39317,3854959.6104833
39318,3854959.6104833
39319,3854959.6104833
39320,4886669.42590524
39321,2262299.83795151
39322,3854959.6104833
39323,4916732.79217116
39324,5387492.65048325
39325,4355782.83506131
39326,4385846.20132723
39327,4355782.83506131
39328,3354136.38590529
39329,4385846.20132723
39330,4355782.83506131
39331,5357429.28421733
39332,5357429.28421733
39333,4886669.42590524
39334,4385846.20132723
39335,4886669.42590524
39336,3885022.97674922
39337,4355782.83506131
39338,3854959.6104833
39339,5387492.65048325
39340,4385846.20132723
39341,5357429.28421733
39342,3354136.38590529
39343,3854959.6104833
39344,4886669.42590524
39345,5888315.87506126
39346,3854959.6104833
39347,3354136.38590529
39348,4916732.79217116
39349,1701349.88084165
39350,4385846.20132723
39351,3854959.6104833
39352,3354136.38590529
39353,4385846.20132723
39354,3854959.6104833
39355,5357429.28421733
39356,4886669.42590524
39357,4385846.20132723
39358,3885022.97674922
39359,3854959.6104833
39360,4355782.83506131
39361,4385846.20132723
39362,4355782.83506131
39363,3263946.28710753
39364,4325719.46879539
39365,4385846.20132723
39366,2262299.83795151
39367,3854959.6104833
39368,4886669.42590524
39369,6419202.46590519
39370,4385846.20132723
39371,5888315.87506126
39372,3885022.97674922
39373,4886669.42590524
39374,3854959.6104833
39375,5357429.28421733
39376,3854959.6104833
39377,1200526.65626364
39378,2262299.83795151
39379,4385846.20132723
39380,3854959.6104833
39381,4886669.42590524
39382,4385846.20132723
39383,4385846.20132723
39384,4856606.05963932
39385,6268885.63457559
39386,4916732.79217116
39387,3263946.28710753
39388,4355782.83506131
39389,3354136.38590529
39390,5858252.50879534
39391,4385846.20132723
39392,3885022.97674922
39393,4355782.83506131
39394,5207112.45288773
39395,3885022.97674922
39396,4385846.20132723
39397,3885022.97674922
39398,4916732.79217116
39399,4385846.20132723
39400,5888315.87506126
39401,4355782.83506131
39402,3854959.6104833
39403,4355782.83506131
39404,4886669.42590524
39405,3854959.6104833
39406,3854959.6104833
39407,4385846.20132723
39408,4886669.42590524
39409,5357429.28421733
39410,3354136.38590529
39411,4385846.20132723
39412,3854959.6104833
39413,3854959.6104833
39414,4886669.42590524
39415,2262299.83795151
39416,5417556.01674917
39417,4856606.05963932
39418,4355782.83506131
39419,5447619.38301509
39420,3854959.6104833
39421,4355782.83506131
39422,4385846.20132723
39423,4355782.83506131
39424,3854959.6104833
39425,4886669.42590524
39426,4385846.20132723
39427,3885022.97674922
39428,4355782.83506131
39429,4385846.20132723
39430,4886669.42590524
39431,3354136.38590529
39432,4385846.20132723
39433,3854959.6104833
39434,5888315.87506126
39435,3854959.6104833
39436,5417556.01674917
39437,2702996.32999767
39438,5387492.65048325
39439,4385846.20132723
